1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,32.0905926833038,32.7549994513508,33.4470126077021,34.1581183557317,35.0193328708644,35.773330759036,0.0032385382375627,0.0181110579680676,0.027212940362957,0.0616025789585536,0.0664493840545696,0.084154152013871,0.001,0.001,0.004,0.001,0.001,0.004,1.42000710035748e-06,1.4569323889211e-06,3.46394431995117e-06,2.85846705698234e-06,2.48111343979989e-06,5.29423462544458e-06,1.8759020922374e-06,2.05382171741773e-06,2.8278329288391e-06,2.5511686564763e-06,2.36937640986634e-06,2.86375417202324e-06,0.000584263921601492,0.000590448414096548,0.0010661391921358,0.00092693451422866,0.000859466399665268,0.00153052178007859,0.000439268247696468,0.000477004557443281,0.000663182021824948,0.000597717971676426,0.000563878385107327,0.000679354158169768,0.277327079554851,0.0300180613954552,1.41288160016049,0.0969553698946687,873.374504937286,9.04052021011183,11.3544686193304,0.0302618995364075
1.01392540755881e-05,1.01392540755881e-05,1.01392540755881e-05,1.01392540755881e-05,1.01392540755881e-05,1.01392540755881e-05,32.0830338294653,32.7471510523263,33.4388594937167,34.1496631956641,35.0105520516284,35.7642241433897,0.00328262429647423,0.0181221740182819,0.0272109617002683,0.0615817220256816,0.0664467400000573,0.0841398858094936,0.00101861017015598,0.00101861017015598,0.0040666237447473,0.00101861017015598,0.00101861017015598,0.0040666237447473,1.46708497254563e-06,1.50520858968469e-06,3.57791278608824e-06,2.95262876901809e-06,2.56293229667619e-06,5.46814905531138e-06,1.93730750491032e-06,2.12105686185075e-06,2.92041014692046e-06,2.63468702130575e-06,2.44694285557814e-06,2.9575058022528e-06,0.00059433714562487,0.000600621249742261,0.00108391733430755,0.000942502427361592,0.00087397176892469,0.00155576405496294,0.000446286819642332,0.000484628599885386,0.000673783398108217,0.00060727273367933,0.000572892776452954,0.000690212403532714,0.277573147626505,0.0302084375031686,1.38207369208449,0.0966227718937657,885.936297441546,8.25835387505823,11.5794759253053,0.0239379769577797
1.02804473209331e-05,1.02804473209331e-05,1.02804473209331e-05,1.02804473209331e-05,1.02804473209331e-05,1.02804473209331e-05,32.0753722674048,32.7391960602587,33.43059569368,34.1410932976198,35.001652116622,35.7549940407195,0.00332729628696427,0.0181335648514235,0.0272090136808659,0.0615606124928798,0.0664440984879032,0.0841254594171715,0.00103756667874519,0.00103756667874519,0.00413436022555996,0.00103756667874519,0.00103756667874519,0.00413436022555996,1.51572583118196e-06,1.55508659944937e-06,3.69563257532606e-06,3.04989413574931e-06,2.64745125989366e-06,5.64777773576503e-06,2.0007223322793e-06,2.19049240691615e-06,3.01601727005402e-06,2.72093875507091e-06,2.52704785901917e-06,3.05432571772166e-06,0.0006045848135859,0.000610970130996955,0.00110199275735351,0.000958332679436944,0.000888722845582396,0.00158142334707129,0.000453417190488307,0.0004923741332225,0.000684553740613504,0.000616979778474893,0.000582050849521119,0.000701243678347092,0.274692274772877,0.0298539004175511,1.34441168824628,0.0932812501364463,903.401377447858,8.13311266987243,11.8385747549457,0.0333493384445025
1.0423606739764e-05,1.0423606739764e-05,1.0423606739764e-05,1.0423606739764e-05,1.0423606739764e-05,1.0423606739764e-05,32.0676066374067,32.7311330653827,33.4222197449643,34.132407146785,34.9926314943914,35.7456388232526,0.0033725616000529,0.0181452371488625,0.0272070982577135,0.0615392478674102,0.0664414605741121,0.0841108716267303,0.0010568759711848,0.0010568759711848,0.00420322808265063,0.0010568759711848,0.0010568759711848,0.00420322808265063,1.56598164772272e-06,1.60661964482118e-06,3.81722722032883e-06,3.15036552210568e-06,2.73475950753279e-06,5.83330845722165e-06,2.06621230440429e-06,2.26220033807318e-06,3.11475342589664e-06,2.81001328181556e-06,2.60977447028238e-06,3.15431429980526e-06,0.000615009959740978,0.000621498117809429,0.00112037044664053,0.000974429706422163,0.000903723807333917,0.00160750655772611,0.000460661134204339,0.000500243086101414,0.000695495732243518,0.000626841524019515,0.000591354885938036,0.000712450729472895,0.281430055142967,0.0302537045379741,1.33281855510321,0.0899318787031369,915.024830128151,6.69576248625588,12.077937386393,0.0306529179669652
1.05687597118481e-05,1.05687597118481e-05,1.05687597118481e-05,1.05687597118481e-05,1.05687597118481e-05,1.05687597118481e-05,32.0597355627562,32.7229606403464,33.4137301667322,34.1236032095245,34.9834885939907,35.7361568430633,0.00341842770882434,0.0181571977426912,0.0272052174490373,0.061517625649009,0.0664388273545453,0.0840961212373111,0.00107654461284232,0.00107654461284232,0.00427324626949334,0.00107654461284232,0.00107654461284232,0.00427324626949334,1.61790612462361e-06,1.65986272388195e-06,3.94282432358352e-06,3.25414867146318e-06,2.82494916551678e-06,6.02493518262632e-06,2.13384530033489e-06,2.33625499458533e-06,3.21672098361623e-06,2.90200294970898e-06,2.69520845514728e-06,3.25757521232595e-06,0.000625615671343815,0.000632208323536298,0.00113905547136572,0.000990798019540301,0.000918978903163819,0.00163402070263027,0.000468020452759306,0.000508237417625621,0.000706612098280612,0.000636860426463404,0.000600807203375916,0.000723836347150566,0.288018104979752,0.030774648059019,1.30364686876135,0.0881661113448465,924.64547096049,8.53357905553695,12.3664311794423,0.0313806590820492
1.07159339982267e-05,1.07159339982267e-05,1.07159339982267e-05,1.07159339982267e-05,1.07159339982267e-05,1.07159339982267e-05,32.0517576495544,32.7146773400225,33.4051254597411,34.1146799331815,34.9742218047751,35.7265464318607,0.00346490216901468,0.0181694536184903,0.0272033733400892,0.0614957433304718,0.0664361999660342,0.08408120705813,0.00109657929126781,0.00109657929126781,0.00434443405810631,0.00109657929126781,0.00109657929126781,0.00434443405810631,1.67155475309355e-06,1.71487266524417e-06,4.07255569153273e-06,3.36135281721548e-06,2.91811540513617e-06,6.22285825035359e-06,2.20369141831798e-06,2.41273314643045e-06,3.32202565981549e-06,2.99700312659573e-06,2.78343838381869e-06,3.36421550881298e-06,0.000636405089574294,0.000643103915877362,0.0011580529859685,0.00100744220654979,0.000934492454565639,0.00166097291376326,0.000475496976559137,0.00051635911783219,0.000717905607050597,0.000647038980748821,0.000610410156117736,0.000735403365680375,0.287068982110645,0.0309658371875396,1.25453743253507,0.0867922221842118,939.228791556071,8.53105364319368,12.6354141117347,0.0356886632224581
1.08651577465254e-05,1.08651577465254e-05,1.08651577465254e-05,1.08651577465254e-05,1.08651577465254e-05,1.08651577465254e-05,32.0436714865337,32.706281701317,33.3964041061473,34.1056357458755,34.9648294961925,35.7168059007748,0.00351199261959193,0.0181820119181126,0.027201568084954,0.0614735983982735,0.0664335795875263,0.0840661279092666,0.00111698681846782,0.00111698681846782,0.00441681104442407,0.00111698681846782,0.00111698681846782,0.00441681104442407,1.72698487277855e-06,1.77170818907749e-06,4.20655747312906e-06,3.47209079803158e-06,3.01435654380196e-06,6.42728458377624e-06,2.27582304829653e-06,2.4917140737209e-06,3.43077662791315e-06,3.09511229866421e-06,2.87455572256203e-06,3.47434574326343e-06,0.000647381410483637,0.000654188117827375,0.00117736823156645,0.00102436693304598,0.000950268856782705,0.00168837044130885,0.000483092564891672,0.000524610208175978,0.000729379070596785,0.000657379721217535,0.000620166135630702,0.000747154664112249,,,,,,,,
1.10164594963366e-05,1.10164594963366e-05,1.10164594963366e-05,1.10164594963366e-05,1.10164594963366e-05,1.10164594963366e-05,32.0354756448704,32.6977722429778,33.3875645693084,34.0964690562999,34.9553100175751,35.7069335401412,0.00355970678333021,0.0181948799424842,0.0271998039083852,0.0614511883332108,0.0664309674412519,0.0840508826224711,0.00113777413322149,0.00113777413322149,0.00449039715376059,0.00113777413322149,0.00113777413322149,0.00449039715376059,1.7842557334404e-06,1.83042997017313e-06,4.34497030295664e-06,3.58647917692138e-06,3.11377414913457e-06,6.63842790772168e-06,2.35031494677399e-06,2.57327964871585e-06,3.54308663109523e-06,3.19643217233558e-06,2.96865492832935e-06,3.58808008451836e-06,0.000658547885956157,0.000665464208644502,0.00119700653741526,0.00104157694378478,0.000966312580070196,0.00171622065561452,0.000490809106378347,0.000532992742021283,0.000741035345364396,0.000667885222227618,0.000630077571148541,0.000759093166946221,,,,,,,,
1.11698681846782e-05,1.11698681846782e-05,1.11698681846782e-05,1.11698681846782e-05,1.11698681846782e-05,1.11698681846782e-05,32.0271686779975,32.6891474654017,33.3786052935847,34.0871782535173,34.9456616979288,35.6969276192857,0.00360805246737379,0.0182080651544193,0.0271980831076924,0.0614285106110658,0.066428364793915,0.0840354700420012,0.00115894830343981,0.00115894830343981,0.00456521264636485,0.00115894830343981,0.00115894830343981,0.00456521264636485,1.84342855869687e-06,1.89110070311401e-06,4.48793944907041e-06,3.70463836423516e-06,3.2164731464987e-06,6.85650897204183e-06,2.42724431412152e-06,2.65751442050983e-06,3.65907209895289e-06,3.30106777947794e-06,3.06583354647379e-06,3.70553643437193e-06,0.000669907824687882,0.000676935524835761,0.00121697332239324,0.00105907706402879,0.000982628170978788,0.00174453104918328,0.000498648519432823,0.000541508805141055,0.000752877332895495,0.000678558098779735,0.000640146930262757,0.000771221844843648,,,,,,,,
1.13254131515281e-05,1.13254131515281e-05,1.13254131515281e-05,1.13254131515281e-05,1.13254131515281e-05,1.13254131515281e-05,32.0187491214158,32.6804058504403,33.3695247041396,34.0777617067553,34.9358828457221,35.6867863863069,0.0036570375637982,0.0182215751814567,0.0271964080546618,0.061405562703304,0.0664257729579207,0.084019889025482,0.00118051652856881,0.00118051652856881,0.00464127812307046,0.00118051652856881,0.00118051652856881,0.00464127812307046,1.90456661189234e-06,1.95378516962116e-06,4.63561496570845e-06,3.82669274472677e-06,3.32256193009849e-06,7.08175578253016e-06,2.50669087440744e-06,2.74450570248491e-06,3.77885326792661e-06,3.40912758605418e-06,3.16619231165277e-06,3.82683654953496e-06,0.000681464593182367,0.000688605461159748,0.00123727409651076,0.00107687220091631,0.000999220253660277,0.00177330923869835,0.000506612752726648,0.000550160516223763,0.000764907980534593,0.000689401007153045,0.000650376719522972,0.000783543715349353,,,,,,,,
