1e-05,1e-05,1e-05,1e-05,1e-05,78.2779913958901,81.4046853460233,84.1295165877443,92.8215011639794,103.738226763015,0.165541311348902,0.344075449448014,0.534780700277288,1.11873695100607,1.34073268745504,0.001,0.001,0.001,0.001,0.001,8.58176890248309e-07,9.00471731918078e-07,8.66687962400786e-07,9.83584984431302e-07,1.05511950002292e-06,4.28049511818537e-08,4.2974411552683e-08,3.34625465133438e-08,5.31774757664894e-08,6.27446904128197e-08,0.000916308324843989,0.00095281229063562,0.00095597854286212,0.0010647391394096,0.00116498295923677,2.03978828346721e-05,2.02635652815063e-05,1.56559222649265e-05,2.47119465989541e-05,3.08696903001142e-05,0.916309520626374,0.0766416530957992,0.924894719749419,0.0486317403972974,869.270609273403,8.25206753397264,27.7891538404309,0.0866089569885433
1.016265089393e-05,1.016265089393e-05,1.016265089393e-05,1.016265089393e-05,1.016265089393e-05,78.2566183220825,81.3820585765516,84.1056793789337,92.7948559852587,103.707931468136,0.165467631565397,0.343995271174123,0.534608106081365,1.11839944222111,1.3403023537553,0.00101861017015598,0.00101861017015598,0.00101861017015598,0.00101861017015598,0.00101861017015598,8.90415677475763e-07,9.34299391409468e-07,8.99246486576602e-07,1.02053492995296e-06,1.09475675702061e-06,4.44129840471867e-08,4.4588810145453e-08,3.4719618123856e-08,5.51751683846066e-08,6.51017905337331e-08,0.000933360932927204,0.000970544241128126,0.000973769421635515,0.00108455406442564,0.0011866634360436,2.07774875184063e-05,2.0640670253262e-05,1.59472792425457e-05,2.51718362689609e-05,3.14441759089843e-05,0.952813554506676,0.0786474751609111,0.899771540309284,0.0459326117835958,884.645758349436,6.38505758830505,28.8988162357029,0.125511364490247
1.03279473191895e-05,1.03279473191895e-05,1.03279473191895e-05,1.03279473191895e-05,1.03279473191895e-05,78.2349060386215,81.3590728609242,84.0814641963802,92.7677884607991,103.677156192781,0.165392903467816,0.343913846027188,0.534432797291143,1.11805660240175,1.33986524090204,0.00103756667874519,0.00103756667874519,0.00103756667874519,0.00103756667874519,0.00103756667874519,9.23865563636992e-07,9.69397838146718e-07,9.3302812146558e-07,1.05887295642038e-06,1.13588304812505e-06,4.60814248319657e-08,4.62638557711976e-08,3.60239133474799e-08,5.72479070265804e-08,6.75474383499681e-08,0.00095073089034596,0.000988606183485816,0.000991891389154885,0.00110473774563647,0.00120874738712488,2.11641565172794e-05,2.10247930178471e-05,1.62440582866111e-05,2.56402843443778e-05,3.20293525322814e-05,0.955979707735769,0.0791414283282687,0.862402784246778,0.0447986150452627,903.925322504206,5.33968760750828,29.9047443448868,0.204397246863018
1.04959323055823e-05,1.04959323055823e-05,1.04959323055823e-05,1.04959323055823e-05,1.04959323055823e-05,78.2128493005346,81.3357226542431,84.056865206954,92.7402920776692,103.645893542493,0.165317114800589,0.343831155543757,0.534254732728909,1.11770834994194,1.33942124571104,0.0010568759711848,0.0010568759711848,0.0010568759711848,0.0010568759711848,0.0010568759711848,9.58572045296304e-07,1.00581481095962e-06,9.68078814899502e-07,1.09865120898154e-06,1.1785543109434e-06,4.78125428201723e-08,4.80018266946313e-08,3.73772061884947e-08,5.93985108722993e-08,7.00849602486477e-08,0.00096842410287737,0.001007004258757,0.00101035060689393,0.00112529704549089,0.00123124232102989,2.15580212884429e-05,2.14160641664974e-05,1.65463602949394e-05,2.61174500860957e-05,3.26254191167864e-05,1.06474048630983,0.0864049516609034,0.791323437049149,0.0407197711096336,911.88538806959,7.06943207087398,32.9243440003533,0.423242753618344
1.06666495827954e-05,1.06666495827954e-05,1.06666495827954e-05,1.06666495827954e-05,1.06666495827954e-05,78.1904427862728,81.312002330828,84.0318764927324,92.7123602284275,103.614136015753,0.165240253259628,0.343747181016741,0.534073870641669,1.11735460207097,1.33897026354489,0.00107654461284232,0.00107654461284232,0.00107654461284232,0.00107654461284232,0.00107654461284232,9.94582328142193e-07,1.0435998420346e-06,1.00444624078885e-06,1.13992379167054e-06,1.22282858443785e-06,4.96086925421181e-08,4.98050867640251e-08,3.87813372923305e-08,6.16299050050521e-08,7.27178075739481e-08,0.000986446586197648,0.00102574472226706,0.00102915335098424,0.00114623895413958,0.0012541558860333,2.19592157348653e-05,2.18146167201437e-05,1.68542880426312e-05,2.66034957181676e-05,3.32325783108716e-05,1.16498437808848,0.0968939233673937,0.706614749085744,0.0363323565032165,927.919079950579,8.26086931532606,36.8060895096522,0.496203133926468
1.08401435917833e-05,1.08401435917833e-05,1.08401435917833e-05,1.08401435917833e-05,1.08401435917833e-05,78.1676810967422,81.2879061832013,84.0064920499403,92.6839862099465,103.581876002653,0.165162306496156,0.343661903493176,0.533890168694733,1.11699527483961,1.33851218829642,0.00109657929126781,0.00109657929126781,0.00109657929126781,0.00109657929126781,0.00109657929126781,1.0319453911911e-06,1.08280432428271e-06,1.04217986396365e-06,1.18274684099382e-06,1.26876608786384e-06,5.14723169766264e-08,5.16760886260434e-08,4.02382164488787e-08,6.39451243896729e-08,7.54495613209933e-08,0.00100480446792687,0.00104483394574462,0.0010483060143486,0.00116757059181107,0.00127749587273488,2.23678762508135e-05,2.22205861745923e-05,1.71679462169827e-05,2.7098586482913e-05,3.38510365333388e-05,,,,,,,,
1.10164594963366e-05,1.10164594963366e-05,1.10164594963366e-05,1.10164594963366e-05,1.10164594963366e-05,78.1445587543283,81.2634284210639,83.9807057878826,92.6551632222289,103.549105783568,0.165083262120733,0.343575303771992,0.533703583965298,1.11663028310618,1.33804691237202,0.00111698681846782,0.00111698681846782,0.00111698681846782,0.00111698681846782,0.00111698681846782,1.07071205340293e-06,1.12348158123812e-06,1.08133100744998e-06,1.22717860228065e-06,1.31642930267351e-06,5.34059508734911e-08,5.3617377061336e-08,4.17498251898305e-08,6.6347318000111e-08,7.82839370060597e-08,0.00102350398971175,0.00106427841948733,0.00106781510887402,0.00118929921123196,0.00130127021670768,2.27841417681791e-05,2.26341105465459e-05,1.74874414530452e-05,2.76028906970453e-05,3.44810040435379e-05,,,,,,,,
1.11956431948388e-05,1.11956431948388e-05,1.11956431948388e-05,1.11956431948388e-05,1.11956431948388e-05,78.1210702019131,81.2385631702655,83.95451152787,92.6258843672164,103.515817527813,0.165003107707482,0.343487362401786,0.533514072936002,1.11625954052263,1.33757432667499,0.00113777413322149,0.00113777413322149,0.00113777413322149,0.00113777413322149,0.00113777413322149,1.11093504279893e-06,1.16568693958236e-06,1.12195292227374e-06,1.27327950890156e-06,1.36588305749587e-06,5.54122242007291e-08,5.56315924454135e-08,4.33182194835748e-08,6.88397531020356e-08,8.12247897197108e-08,0.00104255150934719,0.00108408475456789,0.00108768726762514,0.00121143220009215,0.00132548700119528,2.32081538036641e-05,2.30553304204772e-05,1.78128823698454e-05,2.81165798088423e-05,3.51226950127862e-05,,,,,,,,
1.13777413322149e-05,1.13777413322149e-05,1.13777413322149e-05,1.13777413322149e-05,1.13777413322149e-05,78.0972098018852,81.2133044717671,83.9279030021376,92.5961426475908,103.482003292296,0.164921830798528,0.343398059678636,0.533321591488485,1.11588295952045,1.33709432058874,0.00115894830343981,0.00115894830343981,0.00115894830343981,0.00115894830343981,0.00115894830343981,1.15266906817579e-06,1.20947780439281e-06,1.16410085988636e-06,1.32111226446254e-06,1.41719461630899e-06,5.74938657213137e-08,5.77214743395154e-08,4.4945532531317e-08,7.14258196962967e-08,8.42761193697314e-08,0.00106195350293721,0.00110425968508107,0.00110792924709887,0.00123397708355586,0.00135015445985937,2.36400565068431e-05,2.34843889963734e-05,1.81443796072777e-05,2.8639828456377e-05,3.57763275971142e-05,,,,,,,,
1.15628013120738e-05,1.15628013120738e-05,1.15628013120738e-05,1.15628013120738e-05,1.15628013120738e-05,78.0729718351436,81.1876462805968,83.9008738527564,92.5659309655676,103.447655020158,0.164839418908655,0.343307375643908,0.53312609489693,1.11550045129659,1.33660678196001,0.00118051652856881,0.00118051652856881,0.00118051652856881,0.00118051652856881,0.00118051652856881,1.19597089351371e-06,1.25491373721774e-06,1.20783214731127e-06,1.3707419280868e-06,1.47043376992448e-06,5.96537067042511e-08,5.98898652163515e-08,4.66339776682246e-08,7.41090351292857e-08,8.74420761209931e-08,0.00108171656709615,0.00112481007043257,0.00112854792952081,0.0012569415268194,0.0013752809795783,2.40799967091174e-05,2.39214321383668e-05,1.84820458636817e-05,2.917281452683e-05,3.64421240113621e-05,,,,,,,,
