1e-05,1e-05,1e-05,1e-05,36.0896573111469,36.6767401031964,37.6886057937788,39.5645341349347,0.107947652243223,0.139731313221833,0.216300768740098,0.352681616263257,0.004,0.004,0.01,0.01,3.58902890300982e-06,4.44452898191306e-06,6.60813399955845e-06,8.4412063977025e-06,2.98197522123466e-06,3.10800162710396e-06,3.18867917611471e-06,2.9636879192583e-06,0.00113054505871075,0.0013274574001764,0.00185754953329402,0.00229657277945843,0.000713532773804864,0.000731356977215335,0.000759634742334012,0.000703968491603885,0.292280794213302,0.0310004151657125,1.2586641688061,0.0841537499981869,939.422791762999,8.82490111974884,12.7503131348124,0.0351898468415224
1.01392540755881e-05,1.01392540755881e-05,1.01392540755881e-05,1.01392540755881e-05,36.0804713788025,36.6673026636822,37.6787097595695,39.5539779250283,0.107936241340943,0.13968589778328,0.216239858229787,0.352601143317413,0.0040666237447473,0.0040666237447473,0.0101626508939299,0.0101626508939299,3.70712418300599e-06,4.5906584603636e-06,6.82508381462406e-06,8.71819194014122e-06,3.07959539602863e-06,3.20974594095614e-06,3.29306840903141e-06,3.06071276440193e-06,0.00114939980762963,0.00134948170988413,0.00188805130580946,0.00233412685884468,0.000724938338581376,0.000743046475244383,0.000771777128747779,0.000715219105473856,0.299282269658832,0.0314755119833948,1.24400031643873,0.082595385400653,947.082286309661,9.91044574694383,12.9348436248021,0.0633344716855534
1.02804473209331e-05,1.02804473209331e-05,1.02804473209331e-05,1.02804473209331e-05,36.0711608833537,36.6577372889285,37.6686796489505,39.5432787549347,0.107924695053544,0.139639895815568,0.216178135004827,0.352519586064363,0.00413436022555996,0.00413436022555996,0.0103279473191895,0.0103279473191895,3.82910705272425e-06,4.74159405647443e-06,7.04915715846875e-06,9.0042668228155e-06,3.18041040234773e-06,3.31481999725228e-06,3.40087408996667e-06,3.16091308371482e-06,0.00116856988871251,0.00137187228115974,0.00191905452427825,0.00237229543372882,0.000736525674469774,0.000754922250453451,0.000784113027004422,0.000726648981722197,0.296978620850939,0.0316014700981114,1.20673375180228,0.0811421388218789,968.046596140731,8.47956262676552,13.3126066748637,0.0864236203684829
1.0423606739764e-05,1.0423606739764e-05,1.0423606739764e-05,1.0423606739764e-05,36.0617241828282,36.6480422935826,37.6585136977774,39.5324347453126,0.107913012113302,0.139593300397904,0.216115588716987,0.352436930396357,0.00420322808265063,0.00420322808265063,0.0104959323055823,0.0104959323055823,3.95510554861901e-06,4.89749389572712e-06,7.2805879583537e-06,9.29972932277631e-06,3.28452475934201e-06,3.42333272635797e-06,3.51220799144991e-06,3.26439276785163e-06,0.00118806059097277,0.00139463521951846,0.00195056744209082,0.00241108856488884,0.000748297667497901,0.000766987260029935,0.000796645509500297,0.000738260965794554,0.307072926049027,0.0321696930004831,1.15450865415838,0.077136715871493,984.688215362083,9.19843353112461,13.9827309205495,0.124599885931041
1.05687597118481e-05,1.05687597118481e-05,1.05687597118481e-05,1.05687597118481e-05,36.0521596149246,36.6382159714562,37.6482101201558,39.5214439936977,0.107901191250432,0.139546104546395,0.216052208900025,0.35235316203589,0.00427324626949334,0.00427324626949334,0.0106666495827954,0.0106666495827954,4.08525192598596e-06,5.0585213077968e-06,7.51961782391855e-06,9.60488750506258e-06,3.39204640383139e-06,3.53539662045165e-06,3.62718554097845e-06,3.37125910476823e-06,0.00120787729237909,0.00141777673247753,0.00198259844859673,0.0024505164778486,0.000760257249280026,0.000779244507863104,0.000809377697161046,0.000750057948067441,,,,,,,,
1.07159339982267e-05,1.07159339982267e-05,1.07159339982267e-05,1.07159339982267e-05,36.0424654967984,36.6282565953064,37.6377671082142,39.5103045742636,0.107889231193422,0.139498301214031,0.215987984968729,0.352268266534048,0.00434443405810631,0.00434443405810631,0.0108401435917833,0.0108401435917833,4.21968279803188e-06,5.22484499787415e-06,7.76649629946438e-06,9.92005954384132e-06,3.50308680198151e-06,3.65112784990615e-06,3.74592594045173e-06,3.48162289073899e-06,0.00122802546135439,0.00144130313126226,0.00201515607134341,0.00249058956557207,0.000772407397730956,0.00079169704527545,0.000822312760201782,0.000762042864551796,,,,,,,,
1.08651577465254e-05,1.08651577465254e-05,1.08651577465254e-05,1.08651577465254e-05,36.0326401248456,36.6181624166153,37.627182831876,39.4990145375808,0.107877130669384,0.13944988329069,0.215922906217965,0.35218222926884,0.00441681104442407,0.00441681104442407,0.0110164594963366,0.0110164594963366,4.35853927952961e-06,5.3966392236274e-06,8.02148112451868e-06,1.02455740540793e-05,3.61776106462462e-06,3.77064638346868e-06,3.86855228950423e-06,3.59559854499797e-06,0.00124851065829988,0.00146522083254061,0.00204824897835143,0.00253131839120134,0.000784751137791143,0.0008043479717653,0.000835453918898986,0.000774218697607353,,,,,,,,
1.10164594963366e-05,1.10164594963366e-05,1.10164594963366e-05,1.10164594963366e-05,36.0226817744866,36.6079316653691,37.6164554386305,39.4875719103746,0.107864888404419,0.139400843603166,0.215856961821736,0.352095035443527,0.00449039715376059,0.00449039715376059,0.0111956431948388,0.0111956431948388,4.50196713520946e-06,5.57408397798993e-06,8.28483850295414e-06,1.05817704340915e-05,3.73618806634448e-06,3.89407611236321e-06,3.99519171286382e-06,3.71330422812216e-06,0.00126933853714478,0.00148953636018664,0.00208188598042722,0.00257271369083903,0.000797291542162951,0.000817200435760853,0.00084880444437427,0.000786588476668014,,,,,,,,
1.11698681846782e-05,1.11698681846782e-05,1.11698681846782e-05,1.11698681846782e-05,36.0125886999478,36.5975625498353,37.6055830533028,39.475974695282,0.107852503123986,0.139351174915219,0.215790140832227,0.352006670084948,0.00456521264636485,0.00456521264636485,0.0113777413322149,0.0113777413322149,4.65011693304319e-06,5.75736517796523e-06,8.55684338094168e-06,1.09289992193227e-05,3.85849056844774e-06,4.02154497844282e-06,4.12597549186698e-06,3.8348619642786e-06,0.00129051484692218,0.00151425634707342,0.00211607603351353,0.00261478637637607,0.000810031732058258,0.000830257635385809,0.000862367659390219,0.000799155278978367,,,,,,,,
1.13254131515281e-05,1.13254131515281e-05,1.13254131515281e-05,1.13254131515281e-05,36.0023591340428,36.5870532563398,37.5945637778223,39.4642208706073,0.107839973553297,0.139300869927642,0.215722432178879,0.351917118041842,0.00464127812307046,0.00464127812307046,0.0115628013120738,0.0115628013120738,4.80314420258178e-06,5.94667485964705e-06,8.83777973402745e-06,1.12876224477294e-05,3.98479534594847e-06,4.15318510652406e-06,4.26103920026605e-06,3.96039776746133e-06,0.00131204543337127,0.00153938753689585,0.00215082824107842,0.00265754753836524,0.000822974877957533,0.000843522819236751,0.000876146939158445,0.000811922230341525,,,,,,,,
1.14831241454351e-05,1.14831241454351e-05,1.14831241454351e-05,1.14831241454351e-05,35.9919912879521,36.576401949042,37.5833956909909,39.4523083900776,0.107827298417712,0.139249921278367,0.215653824667447,0.351826363983162,0.00471861453104097,0.00471861453104097,0.0117508713090481,0.0117508713090481,4.96120959851357e-06,6.1422113796594e-06,9.12794086363313e-06,1.16580140371434e-05,4.11523331869649e-06,4.28913294103952e-06,4.40052284446853e-06,4.09004177184814e-06,0.00133393624056665,0.0015649367860238,0.0021861518565434,0.00270100844894146,0.000836124200380595,0.000856999287172473,0.000890145712160069,0.000824892505878444,,,,,,,,
1.16430313292088e-05,1.16430313292088e-05,1.16430313292088e-05,1.16430313292088e-05,35.9814833510025,36.5656067697095,37.5720768482495,39.4402351825963,0.107814476443162,0.139198321542576,0.215584306979088,0.351734392396394,0.00479724316961239,0.00479724316961239,0.0119420002813353,0.0119420002813353,5.12447906961479e-06,6.3441796232274e-06,9.42762970328823e-06,1.20405601750084e-05,4.24993968678455e-06,4.42952938714915e-06,4.54457100835259e-06,4.22392836641123e-06,0.00135619331257493,0.00159091106538623,0.00222205628575127,0.00274518056478942,0.000849482970669191,0.000870690391115406,0.000904367460978784,0.000838069330798884,,,,,,,,
1.18051652856881e-05,1.18051652856881e-05,1.18051652856881e-05,1.18051652856881e-05,35.9708334904445,36.5546658374917,37.5606052814444,39.4279991519958,0.107801506356567,0.139146063232858,0.215513867669431,0.351641187585862,0.00487718569623472,0.00487718569623472,0.0121362379834424,0.0121362379834424,5.2931240332702e-06,6.55279121909723e-06,9.73715913491383e-06,1.24356597208944e-05,4.38905407037359e-06,4.57451995645549e-06,4.69333300280793e-06,4.36219633392033e-06,0.00137882279513919,0.00161731746238659,0.00225855108947425,0.00279007553015935,0.000863054511781579,0.000884599535865328,0.000918815723146709,0.000851455981184202,,,,,,,,
1.19695570235904e-05,1.19695570235904e-05,1.19695570235904e-05,1.19695570235904e-05,35.9600398512301,36.5435772486926,37.5489789985916,39.4155981767906,0.107788386886286,0.139093138799378,0.215442495167674,0.351546733671039,0.00495846413251396,0.00495846413251396,0.0123336349791378,0.0123336349791378,5.46732155574736e-06,6.76826476153042e-06,1.00568523154869e-05,1.28437246222098e-05,4.53272065407992e-06,4.72425491747284e-06,4.84696302015581e-06,4.50498899448138e-06,0.00140183093739183,0.00164416318285025,0.00229564598596327,0.00283570517993168,0.00087684219909929,0.000898730179925544,0.000933494092003194,0.000865055784782118,,,,,,,,
1.21362379834424e-05,1.21362379834424e-05,1.21362379834424e-05,1.21362379834424e-05,35.9491005557881,36.5323390765427,37.5371959836421,39.4030301099276,0.107775116762574,0.139039540630082,0.215370177775683,0.351451014584855,0.00504110087035661,0.00504110087035661,0.012534242654614,0.012534242654614,5.64725453841424e-06,6.99082603960515e-06,1.03870430144261e-05,1.32651803435422e-05,4.68108833607303e-06,4.87888945100501e-06,5.00562029360709e-06,4.65245435375837e-06,0.00142522409359606,0.00167145555300425,0.00233335085353879,0.0028820815427314,0.000890849461246252,0.000913085836341695,0.000948406217566786,0.000878872121813663,,,,,,,,
1.23052400435926e-05,1.23052400435926e-05,1.23052400435926e-05,1.23052400435926e-05,35.9380137038004,36.5209493709697,37.5252541962445,39.3902927785374,0.107761694718047,0.138985261050925,0.215296903667095,0.351354014071998,0.00512511867821809,0.00512511867821809,0.0127381132318648,0.0127381132318648,5.83311191009581e-06,7.22070827406493e-06,1.07280759620494e-05,1.37004663100739e-05,4.83431088203705e-06,5.03858381059141e-06,5.16946926192235e-06,4.80474525603081e-06,0.00144900872491673,0.00169920202149008,0.00237167573322405,0.00292921684409284,0.000905079780920439,0.00092767007355341,0.000963555807420532,0.000892908425792454,,,,,,,,
1.24765955263087e-05,1.24765955263087e-05,1.24765955263087e-05,1.24765955263087e-05,35.9267773719756,36.5094061583689,37.5131515715084,39.3773839836843,0.107748119488177,0.138930292326136,0.215222660886438,0.351255715687224,0.00521054070745706,0.00521054070745706,0.0129452997822792,0.0129452997822792,6.025088825772e-06,7.45815236196274e-06,1.10803072094679e-05,1.41500363655336e-05,4.99254708415441e-06,5.20350348818641e-06,5.33867973944327e-06,4.96201954224429e-06,0.00147319140122089,0.00172741016140991,0.00241063083142125,0.00297712350967569,0.000919536695738242,0.000942486516258949,0.000978946627610819,0.000907168184356495,,,,,,,,
1.2650337203959e-05,1.2650337203959e-05,1.2650337203959e-05,1.2650337203959e-05,35.9153896138236,36.4977074413732,37.500886019766,39.3643015001152,0.107734389811789,0.138874626658503,0.215147437348257,0.351156102793654,0.00529739049879733,0.00529739049879733,0.013155856240457,0.013155856240457,6.2233868718259e-06,7.70340712935709e-06,1.14441045002897e-05,1.46143592451602e-05,5.1559609252751e-06,5.37381938524241e-06,5.51342709167024e-06,5.12444021321647e-06,0.00149777880290852,0.0017560876724069,0.00245022652263147,0.00302581416853312,0.000934223799091739,0.000957538846293057,0.000994582503559943,0.000921654940112674,,,,,,,,
1.28264983052806e-05,1.28264983052806e-05,1.28264983052806e-05,1.28264983052806e-05,35.9038484594283,36.4858511986212,37.4884554263345,39.3510430760087,0.107720504431576,0.138818256189702,0.215071220836253,0.351055158561081,0.00538569198889925,0.00538569198889925,0.0133698374182495,0.0133698374182495,6.428214278058e-06,7.95672959232471e-06,1.18198476545201e-05,1.50939190641684e-05,5.32472174844006e-06,5.54970798937213e-06,5.69389241656654e-06,5.29217559816652e-06,0.00152277772277402,0.0017852423827801,0.00249047335221895,0.00307530165643268,0.000949144741019044,0.000972830803518196,0.00101046732099261,0.000936372291494139,,,,,,,,
